ticket_id,category,priority,status,created_at,resolution_time,user_id,technician_id,satisfaction_score,description,composite_sentiment
T0512,Network,Low,Closed,2024-01-22 08:00:00,1.4656118581178474,U012,T12,3.26698071954902,Sample IT support ticket 512 with various issues and complexities,-1.0108993199809737
T0513,Software,Critical,In Progress,2024-01-22 09:00:00,1.7413793987164685,U013,T13,5.0,Sample IT support ticket 513 with various issues and complexities,-0.05064035935076644
T0514,Software,Medium,Resolved,2024-01-22 10:00:00,3.883964020553045,U014,T14,4.936158967357283,Sample IT support ticket 514 with various issues and complexities,-0.29921879029052345
T0515,Network,Low,Resolved,2024-01-22 11:00:00,1.626162539131336,U015,T15,4.107437197798235,Sample IT support ticket 515 with various issues and complexities,-0.4832939454926576
T0516,Security,High,Resolved,2024-01-22 12:00:00,5.2775204159710745,U016,T16,4.063678289900829,Sample IT support ticket 516 with various issues and complexities,-0.03406171258397655
T0517,Software,Medium,Resolved,2024-01-22 13:00:00,2.073599515095317,U017,T17,4.443246216892725,Sample IT support ticket 517 with various issues and complexities,0.18198531542636906
T0518,Security,Low,Open,2024-01-22 14:00:00,0.28320602565435515,U018,T18,3.3106375437949933,Sample IT support ticket 518 with various issues and complexities,1.0465989661049724
T0519,Software,Critical,Resolved,2024-01-22 15:00:00,6.125462594333334,U019,T19,4.024025183331266,Sample IT support ticket 519 with various issues and complexities,-0.7559417097816068
T0520,Security,Medium,Closed,2024-01-22 16:00:00,1.3461355718068553,U020,T00,2.2780931643126556,Sample IT support ticket 520 with various issues and complexities,0.579690521650261
T0521,Network,Medium,Resolved,2024-01-22 17:00:00,2.2679396506437715,U021,T01,4.701164516402349,Sample IT support ticket 521 with various issues and complexities,0.486550780507536
T0522,Software,Low,Closed,2024-01-22 18:00:00,4.626371148127303,U022,T02,2.750805422046512,Sample IT support ticket 522 with various issues and complexities,-0.38954636968835027
T0523,Network,Low,Open,2024-01-22 19:00:00,1.6166008347619911,U023,T03,5.0,Sample IT support ticket 523 with various issues and complexities,0.10161797729301551
T0524,Software,Low,Resolved,2024-01-22 20:00:00,0.23299881529559235,U024,T04,3.7359039248268395,Sample IT support ticket 524 with various issues and complexities,-0.22881662466880762
T0525,Network,Medium,In Progress,2024-01-22 21:00:00,1.8731151714085894,U025,T05,3.8306664144550586,Sample IT support ticket 525 with various issues and complexities,0.09284429020936946
T0526,Network,Low,Resolved,2024-01-22 22:00:00,11.561784996672129,U026,T06,3.4978128751323956,Sample IT support ticket 526 with various issues and complexities,0.7545655067022753
T0527,Software,Low,Closed,2024-01-22 23:00:00,4.105922642684448,U027,T07,3.769568900862339,Sample IT support ticket 527 with various issues and complexities,0.3028031163156565
T0528,Software,Medium,In Progress,2024-01-23 00:00:00,4.452619874780166,U028,T08,5.0,Sample IT support ticket 528 with various issues and complexities,0.254304186616721
T0529,Software,Low,Resolved,2024-01-23 01:00:00,4.001757426944554,U029,T09,2.009753074771936,Sample IT support ticket 529 with various issues and complexities,-0.2151546599773212
T0530,Hardware,Critical,In Progress,2024-01-23 02:00:00,0.8875380717150904,U030,T10,5.0,Sample IT support ticket 530 with various issues and complexities,-0.7420283324621676
T0531,Security,Medium,Resolved,2024-01-23 03:00:00,2.167434582043569,U031,T11,4.270418784881366,Sample IT support ticket 531 with various issues and complexities,-0.10423410527020395
T0532,Hardware,High,Resolved,2024-01-23 04:00:00,5.560242552394696,U032,T12,3.0343826817142276,Sample IT support ticket 532 with various issues and complexities,0.6033040774319576
T0533,Hardware,High,Closed,2024-01-23 05:00:00,0.42754848821745456,U033,T13,3.1397500855606095,Sample IT support ticket 533 with various issues and complexities,-0.7635839282948238
T0534,Network,High,Resolved,2024-01-23 06:00:00,1.30210499857318,U034,T14,5.0,Sample IT support ticket 534 with various issues and complexities,-0.5275446840883475
T0535,Software,Medium,Resolved,2024-01-23 07:00:00,1.293618965232408,U035,T15,3.243594496045815,Sample IT support ticket 535 with various issues and complexities,0.06313386811703409
T0536,Security,Medium,In Progress,2024-01-23 08:00:00,2.2626687361839237,U036,T16,3.0773195915232323,Sample IT support ticket 536 with various issues and complexities,-0.4923273924236312
T0537,Network,Medium,In Progress,2024-01-23 09:00:00,15.722528533118624,U037,T17,4.909851633891783,Sample IT support ticket 537 with various issues and complexities,-0.3962617235576063
T0538,Hardware,High,In Progress,2024-01-23 10:00:00,0.27955543398449195,U038,T18,4.270842301028732,Sample IT support ticket 538 with various issues and complexities,-0.21179929086408855
T0539,Software,Medium,In Progress,2024-01-23 11:00:00,2.9250662748237892,U039,T19,3.2496595387708807,Sample IT support ticket 539 with various issues and complexities,-0.6828087020950747
T0540,Network,Medium,Resolved,2024-01-23 12:00:00,0.7907058427020452,U040,T00,4.173299980323695,Sample IT support ticket 540 with various issues and complexities,-0.48706092310818416
T0541,Software,Low,Resolved,2024-01-23 13:00:00,14.117470340903095,U041,T01,3.179397853087778,Sample IT support ticket 541 with various issues and complexities,0.3517139583936544
T0542,Network,Medium,Resolved,2024-01-23 14:00:00,0.48101010062217003,U042,T02,4.8806571187380845,Sample IT support ticket 542 with various issues and complexities,-0.653684891115482
T0543,Software,Medium,In Progress,2024-01-23 15:00:00,2.067381507118955,U043,T03,4.849096771898507,Sample IT support ticket 543 with various issues and complexities,-0.7989360672474188
T0544,Hardware,Low,Resolved,2024-01-23 16:00:00,5.355887529470833,U044,T04,4.425604959057554,Sample IT support ticket 544 with various issues and complexities,-0.3150124897669472
T0545,Security,Medium,Resolved,2024-01-23 17:00:00,4.877082594812624,U045,T05,4.289328848997613,Sample IT support ticket 545 with various issues and complexities,0.3659777512549229
T0546,Hardware,High,Open,2024-01-23 18:00:00,2.1977712920796386,U046,T06,5.0,Sample IT support ticket 546 with various issues and complexities,-0.09846090399844477
T0547,Security,Critical,Resolved,2024-01-23 19:00:00,1.7017989157272817,U047,T07,3.99974906191058,Sample IT support ticket 547 with various issues and complexities,-0.23229053905780916
T0548,Software,Low,Resolved,2024-01-23 20:00:00,2.0274166057365037,U048,T08,3.0545006996633592,Sample IT support ticket 548 with various issues and complexities,0.022179398757803524
T0549,Network,Critical,Open,2024-01-23 21:00:00,1.2276023530801574,U049,T09,4.359579130265845,Sample IT support ticket 549 with various issues and complexities,-0.872853716429826
T0550,Hardware,Low,Resolved,2024-01-23 22:00:00,0.91932817148535,U050,T10,5.0,Sample IT support ticket 550 with various issues and complexities,0.24735282688751623
T0551,Security,Medium,Resolved,2024-01-23 23:00:00,2.6391567674735206,U051,T11,3.188192405451318,Sample IT support ticket 551 with various issues and complexities,0.19171751570182208
T0552,Hardware,Low,In Progress,2024-01-24 00:00:00,1.2508168238157404,U052,T12,3.7108297866448114,Sample IT support ticket 552 with various issues and complexities,-0.20465423704786062
T0553,Security,Low,Closed,2024-01-24 01:00:00,1.3556862585348552,U053,T13,4.333156830481162,Sample IT support ticket 553 with various issues and complexities,0.5029622558982083
T0554,Hardware,Low,Resolved,2024-01-24 02:00:00,4.277255597532736,U054,T14,3.9568761207954086,Sample IT support ticket 554 with various issues and complexities,-0.5637480494765194
T0555,Security,Medium,Resolved,2024-01-24 03:00:00,13.835814277225262,U055,T15,3.2141571356981484,Sample IT support ticket 555 with various issues and complexities,0.5639544966267845
T0556,Security,Low,Resolved,2024-01-24 04:00:00,3.7017013077706693,U056,T16,4.897486284984376,Sample IT support ticket 556 with various issues and complexities,0.07724683279762556
T0557,Software,Medium,Resolved,2024-01-24 05:00:00,0.32041519543978036,U057,T17,5.0,Sample IT support ticket 557 with various issues and complexities,-0.1682762949390867
T0558,Security,Medium,Resolved,2024-01-24 06:00:00,0.3143706979542043,U058,T18,4.156905167219126,Sample IT support ticket 558 with various issues and complexities,-0.009936817684155785
T0559,Software,Medium,Resolved,2024-01-24 07:00:00,12.09843862972972,U059,T19,3.2767453682111998,Sample IT support ticket 559 with various issues and complexities,-0.05363238290547087
T0560,Security,Low,Open,2024-01-24 08:00:00,1.4112484588734377,U060,T00,2.7608315799572196,Sample IT support ticket 560 with various issues and complexities,0.6101414482088585
T0561,Network,Low,Resolved,2024-01-24 09:00:00,0.38633870528322706,U061,T01,4.206380784976945,Sample IT support ticket 561 with various issues and complexities,-0.5383395637355067
T0562,Network,Low,Resolved,2024-01-24 10:00:00,3.6556201910352963,U062,T02,4.883101874653006,Sample IT support ticket 562 with various issues and complexities,-0.3812596195732991
T0563,Network,Medium,Resolved,2024-01-24 11:00:00,3.9089298852023355,U063,T03,4.3801341971963055,Sample IT support ticket 563 with various issues and complexities,0.5181514460362399
T0564,Security,Medium,Open,2024-01-24 12:00:00,4.182237123292527,U064,T04,3.998076927264917,Sample IT support ticket 564 with various issues and complexities,-0.2977674675919296
T0565,Software,Medium,Resolved,2024-01-24 13:00:00,1.2446327866782638,U065,T05,3.5285826785685552,Sample IT support ticket 565 with various issues and complexities,0.4502665386657958
T0566,Software,High,In Progress,2024-01-24 14:00:00,0.060904055539564454,U066,T06,3.1262690938255284,Sample IT support ticket 566 with various issues and complexities,0.8497179915043548
T0567,Security,High,In Progress,2024-01-24 15:00:00,13.411385764831852,U067,T07,4.667801061059905,Sample IT support ticket 567 with various issues and complexities,-0.20089751347081683
T0568,Network,Medium,In Progress,2024-01-24 16:00:00,1.1554940380770633,U068,T08,4.731017297108469,Sample IT support ticket 568 with various issues and complexities,0.3406811632876527
T0569,Network,Medium,Resolved,2024-01-24 17:00:00,4.508371609784644,U069,T09,2.7634161706474134,Sample IT support ticket 569 with various issues and complexities,-0.5768461406699292
T0570,Software,Medium,Resolved,2024-01-24 18:00:00,4.905280897800305,U070,T10,5.0,Sample IT support ticket 570 with various issues and complexities,0.3773666490339046
T0571,Network,High,Resolved,2024-01-24 19:00:00,3.766510232767279,U071,T11,4.459256976715201,Sample IT support ticket 571 with various issues and complexities,0.09971199299338356
T0572,Hardware,Critical,In Progress,2024-01-24 20:00:00,1.501144793936357,U072,T12,5.0,Sample IT support ticket 572 with various issues and complexities,0.2365191410801076
T0573,Software,Critical,Resolved,2024-01-24 21:00:00,1.2648543641302639,U073,T13,2.926297801211908,Sample IT support ticket 573 with various issues and complexities,-0.3227860360176975
T0574,Network,Low,Resolved,2024-01-24 22:00:00,3.6419134528814356,U074,T14,2.9073406756676485,Sample IT support ticket 574 with various issues and complexities,-0.8305417077835863
T0575,Software,Medium,Resolved,2024-01-24 23:00:00,8.042517669975961,U075,T15,3.8808245521861626,Sample IT support ticket 575 with various issues and complexities,0.2516260323747524
T0576,Hardware,Medium,In Progress,2024-01-25 00:00:00,11.729807843770253,U076,T16,4.402227541516155,Sample IT support ticket 576 with various issues and complexities,-1.0317015762397272
T0577,Software,Medium,Resolved,2024-01-25 01:00:00,0.44777658062970854,U077,T17,5.0,Sample IT support ticket 577 with various issues and complexities,-0.1586752461212674
T0578,Software,High,Closed,2024-01-25 02:00:00,0.672863387452388,U078,T18,4.564863131052105,Sample IT support ticket 578 with various issues and complexities,0.47059093320998485
T0579,Software,Low,Resolved,2024-01-25 03:00:00,11.582553038795677,U079,T19,3.8058549785503732,Sample IT support ticket 579 with various issues and complexities,0.09594886793651804
T0580,Software,Low,Open,2024-01-25 04:00:00,5.3353424552348905,U080,T00,3.1789046338672864,Sample IT support ticket 580 with various issues and complexities,0.9741713223949066
T0581,Hardware,High,Open,2024-01-25 05:00:00,8.582114265377788,U081,T01,4.98400045817532,Sample IT support ticket 581 with various issues and complexities,0.5125545762908867
T0582,Security,Medium,Resolved,2024-01-25 06:00:00,0.9057590821999683,U082,T02,3.228235659399428,Sample IT support ticket 582 with various issues and complexities,-0.3269491941627882
T0583,Software,Low,Closed,2024-01-25 07:00:00,3.542909069058836,U083,T03,5.0,Sample IT support ticket 583 with various issues and complexities,0.013656689925719334
T0584,Software,Low,Resolved,2024-01-25 08:00:00,4.831114742284325,U084,T04,3.7724922803147924,Sample IT support ticket 584 with various issues and complexities,-0.023685351272217974
T0585,Network,Medium,Resolved,2024-01-25 09:00:00,4.559135945396711,U085,T05,5.0,Sample IT support ticket 585 with various issues and complexities,-0.7910883816730636
T0586,Software,Medium,In Progress,2024-01-25 10:00:00,2.0980196460157736,U086,T06,4.5431450320474225,Sample IT support ticket 586 with various issues and complexities,-0.4701994582421766
T0587,Network,High,Resolved,2024-01-25 11:00:00,0.062058493857659894,U087,T07,3.890403608446033,Sample IT support ticket 587 with various issues and complexities,-0.2803804534899301
T0588,Security,Low,Resolved,2024-01-25 12:00:00,3.497967004362685,U088,T08,3.5844829025390985,Sample IT support ticket 588 with various issues and complexities,-1.0181102514279683
T0589,Hardware,High,Resolved,2024-01-25 13:00:00,1.167304129514058,U089,T09,3.727273698123136,Sample IT support ticket 589 with various issues and complexities,0.023746734125821477
T0590,Hardware,Low,Resolved,2024-01-25 14:00:00,2.3931974933908013,U090,T10,4.34265335390019,Sample IT support ticket 590 with various issues and complexities,-0.12453592232652036
T0591,Security,Medium,Closed,2024-01-25 15:00:00,12.640637038002174,U091,T11,4.061725196974173,Sample IT support ticket 591 with various issues and complexities,-0.8364469506557871
T0592,Hardware,Medium,In Progress,2024-01-25 16:00:00,2.0368764438788487,U092,T12,3.524950873545036,Sample IT support ticket 592 with various issues and complexities,0.20210643263866604
T0593,Security,Medium,Resolved,2024-01-25 17:00:00,7.325369094057767,U093,T13,3.8674948717458943,Sample IT support ticket 593 with various issues and complexities,0.35793637234547976
T0594,Security,High,In Progress,2024-01-25 18:00:00,0.8356837246851861,U094,T14,4.06286162377532,Sample IT support ticket 594 with various issues and complexities,0.11351723943244445
T0595,Security,High,Resolved,2024-01-25 19:00:00,4.46458645785189,U095,T15,2.29701272446815,Sample IT support ticket 595 with various issues and complexities,-0.1620340876044851
T0596,Hardware,High,Resolved,2024-01-25 20:00:00,15.090253902742658,U096,T16,4.366534491830959,Sample IT support ticket 596 with various issues and complexities,0.29572107587592744
T0597,Network,High,Resolved,2024-01-25 21:00:00,0.4298647056825105,U097,T17,3.2162230202265545,Sample IT support ticket 597 with various issues and complexities,0.34011018023834555
T0598,Security,Low,Resolved,2024-01-25 22:00:00,0.03341898450097943,U098,T18,3.077334077435404,Sample IT support ticket 598 with various issues and complexities,0.1537017848598442
T0599,Software,Medium,Resolved,2024-01-25 23:00:00,2.2736974273002755,U099,T19,2.6501245223114314,Sample IT support ticket 599 with various issues and complexities,-0.41230612521738047
T0600,Hardware,High,Closed,2024-01-26 00:00:00,0.38879998295443996,U000,T00,2.5648860017056876,Sample IT support ticket 600 with various issues and complexities,0.13830038275559034
T0601,Security,Low,Resolved,2024-01-26 01:00:00,5.519410211583044,U001,T01,2.9156419975101686,Sample IT support ticket 601 with various issues and complexities,0.5977403254127395
T0602,Security,Low,In Progress,2024-01-26 02:00:00,9.839232931585263,U002,T02,3.4327832338956075,Sample IT support ticket 602 with various issues and complexities,-0.2983145293058651
T0603,Software,Low,Resolved,2024-01-26 03:00:00,2.276793022884951,U003,T03,5.0,Sample IT support ticket 603 with various issues and complexities,1.0489696695662156
T0604,Network,Low,Resolved,2024-01-26 04:00:00,1.197462329981277,U004,T04,3.579296259283837,Sample IT support ticket 604 with various issues and complexities,-0.2628154669926922
T0605,Network,High,Resolved,2024-01-26 05:00:00,2.279496130133382,U005,T05,4.142200085014425,Sample IT support ticket 605 with various issues and complexities,0.016203506670068108
T0606,Network,Medium,Resolved,2024-01-26 06:00:00,5.141423007824238,U006,T06,4.320385109205063,Sample IT support ticket 606 with various issues and complexities,-0.3362427980031681
T0607,Security,Low,Closed,2024-01-26 07:00:00,0.03638159842891444,U007,T07,4.104852148972679,Sample IT support ticket 607 with various issues and complexities,0.11163541796013043
T0608,Security,Medium,In Progress,2024-01-26 08:00:00,3.561069089157912,U008,T08,3.938045231419205,Sample IT support ticket 608 with various issues and complexities,-0.8711108463176376
T0609,Security,High,Closed,2024-01-26 09:00:00,3.800338311408583,U009,T09,3.0437649891206044,Sample IT support ticket 609 with various issues and complexities,-0.2730208994083606
T0610,Hardware,Low,In Progress,2024-01-26 10:00:00,4.0610009654126715,U010,T10,5.0,Sample IT support ticket 610 with various issues and complexities,-0.5460606001742836
T0611,Software,High,In Progress,2024-01-26 11:00:00,1.1084040921056064,U011,T11,5.0,Sample IT support ticket 611 with various issues and complexities,0.06766917394614545
T0612,Security,High,In Progress,2024-01-26 12:00:00,5.007791330529346,U012,T12,2.653873044701851,Sample IT support ticket 612 with various issues and complexities,0.4972236877544537
T0613,Software,Medium,Resolved,2024-01-26 13:00:00,0.383363822423344,U013,T13,3.1807771272908965,Sample IT support ticket 613 with various issues and complexities,0.32300309355727574
T0614,Software,Medium,Resolved,2024-01-26 14:00:00,0.8889275503575936,U014,T14,3.7761517260983952,Sample IT support ticket 614 with various issues and complexities,-1.1858296804294461
T0615,Network,Medium,In Progress,2024-01-26 15:00:00,8.397599047122084,U015,T15,3.228369764071847,Sample IT support ticket 615 with various issues and complexities,1.0210348264639402
T0616,Hardware,High,Resolved,2024-01-26 16:00:00,5.368698834581317,U016,T16,4.404772442764692,Sample IT support ticket 616 with various issues and complexities,0.1476399703104342
T0617,Security,Low,Resolved,2024-01-26 17:00:00,0.05536359543570593,U017,T17,3.4173822380747096,Sample IT support ticket 617 with various issues and complexities,-0.38824957024650014
T0618,Network,Medium,Open,2024-01-26 18:00:00,1.1420777059347231,U018,T18,5.0,Sample IT support ticket 618 with various issues and complexities,0.07856395949547042
T0619,Network,High,Resolved,2024-01-26 19:00:00,0.9652630970338906,U019,T19,4.952438875474877,Sample IT support ticket 619 with various issues and complexities,0.08809491125134619
T0620,Security,Low,Resolved,2024-01-26 20:00:00,1.2632636570771112,U020,T00,4.170059224505772,Sample IT support ticket 620 with various issues and complexities,-0.33342435847578183
T0621,Software,Low,Resolved,2024-01-26 21:00:00,1.1377348578284898,U021,T01,4.821589010655786,Sample IT support ticket 621 with various issues and complexities,0.09895833367103775
T0622,Network,Low,Closed,2024-01-26 22:00:00,0.2582662812932588,U022,T02,4.884720339485847,Sample IT support ticket 622 with various issues and complexities,-0.3037361438101536
T0623,Software,Low,Resolved,2024-01-26 23:00:00,2.456904221368542,U023,T03,3.5488420095534052,Sample IT support ticket 623 with various issues and complexities,-0.20218099634501138
T0624,Hardware,Medium,Closed,2024-01-27 00:00:00,5.278035586797082,U024,T04,3.3470262043664283,Sample IT support ticket 624 with various issues and complexities,-0.34313956787754224
T0625,Software,Medium,Resolved,2024-01-27 01:00:00,3.7330530627796694,U025,T05,4.062514450375718,Sample IT support ticket 625 with various issues and complexities,-0.7163356448698264
T0626,Hardware,High,Resolved,2024-01-27 02:00:00,4.469610937212588,U026,T06,4.689308899598355,Sample IT support ticket 626 with various issues and complexities,0.07291823510769195
T0627,Software,Medium,In Progress,2024-01-27 03:00:00,0.33852598731277983,U027,T07,4.111248318922734,Sample IT support ticket 627 with various issues and complexities,0.29264971825816904
T0628,Network,Medium,Resolved,2024-01-27 04:00:00,12.103999826536056,U028,T08,2.738402814247202,Sample IT support ticket 628 with various issues and complexities,0.2574417980381861
T0629,Network,Medium,Resolved,2024-01-27 05:00:00,7.292798292633157,U029,T09,3.357740444839326,Sample IT support ticket 629 with various issues and complexities,0.40996262631761715
T0630,Hardware,Medium,In Progress,2024-01-27 06:00:00,6.54087599795279,U030,T10,3.9408217091244975,Sample IT support ticket 630 with various issues and complexities,0.1621701050074341
T0631,Security,Medium,Open,2024-01-27 07:00:00,6.9260562146189235,U031,T11,3.939467516539336,Sample IT support ticket 631 with various issues and complexities,-0.26636274910845176
T0632,Hardware,High,Resolved,2024-01-27 08:00:00,10.795004772785536,U032,T12,5.0,Sample IT support ticket 632 with various issues and complexities,0.4198319322155944
T0633,Hardware,High,Resolved,2024-01-27 09:00:00,3.143278271400141,U033,T13,2.891209646080801,Sample IT support ticket 633 with various issues and complexities,-0.6787587699209675
T0634,Software,Medium,Resolved,2024-01-27 10:00:00,0.8939845431973882,U034,T14,4.404471393468699,Sample IT support ticket 634 with various issues and complexities,-0.45033569125624007
T0635,Software,High,Resolved,2024-01-27 11:00:00,3.836621827190313,U035,T15,5.0,Sample IT support ticket 635 with various issues and complexities,-0.48210003571162235
T0636,Hardware,Low,Open,2024-01-27 12:00:00,5.432872744939342,U036,T16,5.0,Sample IT support ticket 636 with various issues and complexities,0.5400280295696551
T0637,Network,Medium,Resolved,2024-01-27 13:00:00,5.3563821294936025,U037,T17,3.676482061452831,Sample IT support ticket 637 with various issues and complexities,0.4713942570700378
T0638,Software,Medium,In Progress,2024-01-27 14:00:00,2.947970164786861,U038,T18,4.39314356217616,Sample IT support ticket 638 with various issues and complexities,0.24365261852249742
T0639,Security,Medium,Resolved,2024-01-27 15:00:00,0.2836590943481483,U039,T19,4.455808285758917,Sample IT support ticket 639 with various issues and complexities,0.5359649326058986
T0640,Software,Low,Resolved,2024-01-27 16:00:00,1.8552143630251778,U040,T00,4.156385385242633,Sample IT support ticket 640 with various issues and complexities,-0.43964139120599405
T0641,Software,Medium,Resolved,2024-01-27 17:00:00,10.141429834813065,U041,T01,3.9209238390085552,Sample IT support ticket 641 with various issues and complexities,0.1742975599304902
T0642,Security,Medium,Resolved,2024-01-27 18:00:00,3.512598845492327,U042,T02,4.348780311600037,Sample IT support ticket 642 with various issues and complexities,-0.06258721419158211
T0643,Hardware,Medium,Resolved,2024-01-27 19:00:00,3.091636552139545,U043,T03,1.9742031318242517,Sample IT support ticket 643 with various issues and complexities,0.42344105194245696
T0644,Security,Medium,Resolved,2024-01-27 20:00:00,1.2525657943434554,U044,T04,4.545655592050105,Sample IT support ticket 644 with various issues and complexities,-0.057612116276098795
T0645,Hardware,Low,Resolved,2024-01-27 21:00:00,1.8383058142125888,U045,T05,4.100942322929574,Sample IT support ticket 645 with various issues and complexities,-0.1924714442050406
T0646,Hardware,Low,Resolved,2024-01-27 22:00:00,9.028385840236023,U046,T06,3.822020082577388,Sample IT support ticket 646 with various issues and complexities,0.270454259280495
T0647,Hardware,Medium,Resolved,2024-01-27 23:00:00,4.392006470984261,U047,T07,5.0,Sample IT support ticket 647 with various issues and complexities,0.4380845835956164
T0648,Security,Low,Resolved,2024-01-28 00:00:00,6.1931271722998416,U048,T08,3.460052784967558,Sample IT support ticket 648 with various issues and complexities,-0.33417259742340083
T0649,Hardware,Low,Resolved,2024-01-28 01:00:00,2.423076585685194,U049,T09,3.6775392087479752,Sample IT support ticket 649 with various issues and complexities,-0.03053783567618805
T0650,Network,Medium,Resolved,2024-01-28 02:00:00,3.979682629420087,U050,T10,5.0,Sample IT support ticket 650 with various issues and complexities,-0.5292203168208264
T0651,Security,Low,In Progress,2024-01-28 03:00:00,1.1421168127853527,U051,T11,3.334350956120115,Sample IT support ticket 651 with various issues and complexities,-1.2490305087464697
T0652,Network,Medium,Resolved,2024-01-28 04:00:00,4.889373122415937,U052,T12,3.5599077736507687,Sample IT support ticket 652 with various issues and complexities,0.1002298157068645
T0653,Hardware,Medium,Resolved,2024-01-28 05:00:00,2.2316782452894492,U053,T13,3.88237966125532,Sample IT support ticket 653 with various issues and complexities,0.30445267812731597
T0654,Software,Medium,In Progress,2024-01-28 06:00:00,2.337497679615901,U054,T14,4.672587585703639,Sample IT support ticket 654 with various issues and complexities,0.13103340454336276
T0655,Hardware,Low,In Progress,2024-01-28 07:00:00,4.191551124212815,U055,T15,4.16624200588265,Sample IT support ticket 655 with various issues and complexities,-0.9747808588771836
T0656,Network,High,In Progress,2024-01-28 08:00:00,11.013066188438954,U056,T16,2.9658997222781895,Sample IT support ticket 656 with various issues and complexities,-0.17542471503823728
T0657,Network,Low,Resolved,2024-01-28 09:00:00,0.2645863323691963,U057,T17,3.5742651494982485,Sample IT support ticket 657 with various issues and complexities,-1.1091738800255406
T0658,Security,Low,Resolved,2024-01-28 10:00:00,6.966012660828607,U058,T18,3.5141164534302307,Sample IT support ticket 658 with various issues and complexities,0.6848505538270924
T0659,Software,Critical,Resolved,2024-01-28 11:00:00,1.3834097925845423,U059,T19,3.9382231638215637,Sample IT support ticket 659 with various issues and complexities,-0.543027291059043
T0660,Security,Low,Resolved,2024-01-28 12:00:00,2.3473685169115854,U060,T00,4.340674926903863,Sample IT support ticket 660 with various issues and complexities,0.6277018047299482
T0661,Network,High,Resolved,2024-01-28 13:00:00,0.08862796795787757,U061,T01,4.334564604710378,Sample IT support ticket 661 with various issues and complexities,0.4729348218420728
T0662,Hardware,Medium,Resolved,2024-01-28 14:00:00,1.4326818342785552,U062,T02,2.5791905967612783,Sample IT support ticket 662 with various issues and complexities,-0.45029517626803084
T0663,Software,Medium,Resolved,2024-01-28 15:00:00,2.793694245870517,U063,T03,4.851152790048685,Sample IT support ticket 663 with various issues and complexities,-0.5663924756338725
T0664,Hardware,High,Resolved,2024-01-28 16:00:00,0.23126261139181997,U064,T04,4.202055076797299,Sample IT support ticket 664 with various issues and complexities,0.17518510819316913
T0665,Hardware,Low,Closed,2024-01-28 17:00:00,2.7019814142558984,U065,T05,5.0,Sample IT support ticket 665 with various issues and complexities,-0.4221620185915355
T0666,Software,Low,Resolved,2024-01-28 18:00:00,10.475249804498313,U066,T06,4.355358661832538,Sample IT support ticket 666 with various issues and complexities,0.051242321079103766
T0667,Security,Medium,In Progress,2024-01-28 19:00:00,0.4454840283632983,U067,T07,4.8810583661886096,Sample IT support ticket 667 with various issues and complexities,-0.24141379540345917
T0668,Hardware,Critical,Resolved,2024-01-28 20:00:00,5.783170846955205,U068,T08,4.373236249160102,Sample IT support ticket 668 with various issues and complexities,-0.8905792072328167
T0669,Network,Medium,Resolved,2024-01-28 21:00:00,2.1083014431893004,U069,T09,5.0,Sample IT support ticket 669 with various issues and complexities,-1.1152340095622295
T0670,Hardware,Medium,Resolved,2024-01-28 22:00:00,4.258858036480492,U070,T10,4.4178005088142225,Sample IT support ticket 670 with various issues and complexities,0.11334212424729859
T0671,Software,Low,Open,2024-01-28 23:00:00,1.2056994836582609,U071,T11,3.921667802845677,Sample IT support ticket 671 with various issues and complexities,-0.2807788731653127
T0672,Software,Medium,In Progress,2024-01-29 00:00:00,0.6949964815807331,U072,T12,5.0,Sample IT support ticket 672 with various issues and complexities,-0.27654490845706614
T0673,Software,Medium,Resolved,2024-01-29 01:00:00,0.6996170805128757,U073,T13,4.711229697823914,Sample IT support ticket 673 with various issues and complexities,0.3479319195468927
T0674,Security,Medium,In Progress,2024-01-29 02:00:00,0.29239922640268673,U074,T14,4.45899553680353,Sample IT support ticket 674 with various issues and complexities,0.5867211383162224
T0675,Hardware,Medium,Resolved,2024-01-29 03:00:00,0.8214439347107564,U075,T15,2.978956466769331,Sample IT support ticket 675 with various issues and complexities,-0.1362723606809046
T0676,Security,Low,In Progress,2024-01-29 04:00:00,4.365189055145328,U076,T16,2.96935390602917,Sample IT support ticket 676 with various issues and complexities,-0.17029935345493075
T0677,Security,High,Resolved,2024-01-29 05:00:00,8.53780860903278,U077,T17,4.2341723857134825,Sample IT support ticket 677 with various issues and complexities,0.2500715165569419
T0678,Software,Low,Resolved,2024-01-29 06:00:00,6.73073825064563,U078,T18,4.116416958214593,Sample IT support ticket 678 with various issues and complexities,-0.6784677848497876
T0679,Software,Medium,Resolved,2024-01-29 07:00:00,4.622436446545828,U079,T19,3.5087019479933472,Sample IT support ticket 679 with various issues and complexities,0.1115765273738485
T0680,Security,Low,Resolved,2024-01-29 08:00:00,0.46807669524252593,U080,T00,4.112786159689648,Sample IT support ticket 680 with various issues and complexities,0.275942985911077
T0681,Hardware,Medium,In Progress,2024-01-29 09:00:00,1.3653860859377187,U081,T01,5.0,Sample IT support ticket 681 with various issues and complexities,0.3401151042088146
T0682,Network,Medium,Open,2024-01-29 10:00:00,1.4831353188638543,U082,T02,4.556321979640239,Sample IT support ticket 682 with various issues and complexities,-0.9683763512512324
